"","rec_year","team","conference","position_group","avg_rating","total_rating","commits","avg_stars"
"16378",2018,"Northwestern","Big Ten","Linebacker",0.852650016546249,1.7053,2,3
"16379",2018,"Northwestern","Big Ten","Offensive Line",0.848550006747246,3.3942,4,3
"16380",2018,"Northwestern","Big Ten","Quarterback",0.860199987888336,0.8602,1,3
"16381",2018,"Northwestern","Big Ten","Receiver",0.847949981689453,1.6959,2,3
"16382",2018,"Northwestern","Big Ten","Running Back",0.849999994039536,1.7,2,3
"16383",2018,"Northwestern","Big Ten","Special Teams",0.842600017786026,1.6852,2,3
"16384",2018,"Notre Dame","FBS Independents","Defensive Back",0.90874000787735,4.5437,5,3.6
"16385",2018,"Notre Dame","FBS Independents","Defensive Line",0.896799981594086,2.6904,3,3.33333333333333
"16386",2018,"Notre Dame","FBS Independents","Linebacker",0.922100007534027,3.6884,4,3.75
"16387",2018,"Notre Dame","FBS Independents","Offensive Line",0.87797500193119,3.5119,4,3.25
"16388",2018,"Notre Dame","FBS Independents","Quarterback",0.959299981594086,0.9593,1,4
"16389",2018,"Notre Dame","FBS Independents","Receiver",0.907140004634857,4.5357,5,3.8
"16390",2018,"Notre Dame","FBS Independents","Running Back",0.858850002288818,1.7177,2,3
"16391",2018,"Notre Dame","FBS Independents","Special Teams",0.888433337211609,2.6653,3,3.33333333333333
"16392",2018,"Ohio","Mid-American","Defensive Back",0.790300011634827,2.3709,3,2.33333333333333
"16393",2018,"Ohio","Mid-American","Defensive Line",0.779799997806549,0.7798,1,2
"16394",2018,"Ohio","Mid-American","Linebacker",0.775066673755646,2.3252,3,2
"16395",2018,"Ohio","Mid-American","Offensive Line",0.782550007104874,3.1302,4,2
"16396",2018,"Ohio","Mid-American","Quarterback",0.789799988269806,0.7898,1,2
"16397",2018,"Ohio","Mid-American","Receiver",0.787000012397766,3.935,5,2.4
"16398",2018,"Ohio","Mid-American","Special Teams",0.783050000667572,1.5661,2,2.5
"16399",2018,"Ohio State","Big Ten","Defensive Back",0.934575006365776,3.7383,4,4
"16400",2018,"Ohio State","Big Ten","Defensive Line",0.913183321555456,5.4791,6,3.66666666666667
"16401",2018,"Ohio State","Big Ten","Linebacker",0.935775011777878,3.7431,4,4
"16402",2018,"Ohio State","Big Ten","Offensive Line",0.969600001970927,2.9088,3,4.33333333333333
"16403",2018,"Ohio State","Big Ten","Quarterback",0.895799994468689,0.8958,1,4
"16404",2018,"Ohio State","Big Ten","Receiver",0.932124987244606,3.7285,4,3.75
"16405",2018,"Ohio State","Big Ten","Running Back",0.952333331108093,2.857,3,4
"16406",2018,"Ohio State","Big Ten","Special Teams",0.94539999961853,0.9454,1,4
"16407",2018,"Oklahoma","Big 12","Defensive Back",0.891759991645813,4.4588,5,3.2
"16408",2018,"Oklahoma","Big 12","Defensive Line",0.942200005054474,4.711,5,3.8
"16409",2018,"Oklahoma","Big 12","Linebacker",0.904333333174388,2.713,3,3.66666666666667
"16410",2018,"Oklahoma","Big 12","Offensive Line",0.945250004529953,1.8905,2,4.5
"16411",2018,"Oklahoma","Big 12","Quarterback",0.909200012683868,0.9092,1,4
"16412",2018,"Oklahoma","Big 12","Receiver",0.813233335812887,2.4397,3,2.66666666666667
"16413",2018,"Oklahoma","Big 12","Running Back",0.954299986362457,0.9543,1,4
"16414",2018,"Oklahoma","Big 12","Special Teams",0.869825005531311,3.4793,4,3
"16415",2018,"Oklahoma State","Big 12","Defensive Back",0.862283339103063,5.1737,6,3
"16416",2018,"Oklahoma State","Big 12","Defensive Line",0.851000010967255,2.553,3,3
"16417",2018,"Oklahoma State","Big 12","Linebacker",0.818899989128113,1.6378,2,2.5
"16418",2018,"Oklahoma State","Big 12","Offensive Line",0.8625,4.3125,5,3
"16419",2018,"Oklahoma State","Big 12","Quarterback",0.931100010871887,0.9311,1,4
"16420",2018,"Oklahoma State","Big 12","Receiver",0.909249991178513,1.8185,2,3.5
"16421",2018,"Oklahoma State","Big 12","Running Back",0.86599999666214,0.866,1,3
"16422",2018,"Oklahoma State","Big 12","Special Teams",0.854649990797043,1.7093,2,3
"16423",2018,"Old Dominion","Conference USA","Defensive Back",0.781233350435893,2.3437,3,2.33333333333333
"16424",2018,"Old Dominion","Conference USA","Defensive Line",0.792050004005432,1.5841,2,2.5
"16425",2018,"Old Dominion","Conference USA","Linebacker",0.779799997806549,0.7798,1,2
"16426",2018,"Old Dominion","Conference USA","Offensive Line",0.773950010538101,1.5479,2,2
"16427",2018,"Old Dominion","Conference USA","Quarterback",0.789799988269806,0.7898,1,2
"16428",2018,"Old Dominion","Conference USA","Receiver",0.777616669734319,4.6657,6,2.16666666666667
"16429",2018,"Old Dominion","Conference USA","Running Back",0.805050015449524,1.6101,2,2.5
"16430",2018,"Old Dominion","Conference USA","Special Teams",0.780066668987274,2.3402,3,2
"16431",2018,"Ole Miss","SEC","Defensive Back",0.819860005378723,4.0993,5,2.6
"16432",2018,"Ole Miss","SEC","Defensive Line",0.867674991488457,3.4707,4,3
"16433",2018,"Ole Miss","SEC","Linebacker",0.851199999451637,3.4048,4,3
"16434",2018,"Ole Miss","SEC","Offensive Line",0.850499987602234,0.8505,1,3
"16435",2018,"Ole Miss","SEC","Quarterback",0.874650001525879,1.7493,2,3
"16436",2018,"Ole Miss","SEC","Receiver",0.89846666653951,2.6954,3,3.66666666666667
"16437",2018,"Oregon","Pac-12","Defensive Back",0.902750000357628,3.611,4,3.5
"16438",2018,"Oregon","Pac-12","Defensive Line",0.846599996089935,0.8466,1,3
"16439",2018,"Oregon","Pac-12","Linebacker",0.902749985456467,1.8055,2,3.5
"16440",2018,"Oregon","Pac-12","Offensive Line",0.901240003108978,4.5062,5,3.6
"16441",2018,"Oregon","Pac-12","Quarterback",0.840950012207031,1.6819,2,3
"16442",2018,"Oregon","Pac-12","Receiver",0.906175002455711,3.6247,4,3.75
"16443",2018,"Oregon","Pac-12","Running Back",0.878500014543533,1.757,2,3.5
"16444",2018,"Oregon","Pac-12","Special Teams",0.836075007915497,3.3443,4,2.75
"16445",2018,"Oregon State","Pac-12","Defensive Back",0.808825001120567,3.2353,4,2.75
"16446",2018,"Oregon State","Pac-12","Defensive Line",0.833633343378703,2.5009,3,3
"16447",2018,"Oregon State","Pac-12","Linebacker",0.826450020074844,1.6529,2,3
"16448",2018,"Oregon State","Pac-12","Offensive Line",0.82752500474453,3.3101,4,2.75
"16449",2018,"Oregon State","Pac-12","Quarterback",0.851899981498718,0.8519,1,3
"16450",2018,"Oregon State","Pac-12","Receiver",0.83924999833107,3.357,4,3
"16451",2018,"Oregon State","Pac-12","Running Back",0.861899971961975,0.8619,1,3
"16452",2018,"Oregon State","Pac-12","Special Teams",0.844875007867813,3.3795,4,3
"16453",2018,"Penn State","Big Ten","Defensive Back",0.886800010999044,2.6604,3,3.33333333333333
"16454",2018,"Penn State","Big Ten","Defensive Line",0.938139998912811,4.6907,5,3.8
"16455",2018,"Penn State","Big Ten","Linebacker",0.897500018278758,2.6925,3,3.66666666666667
"16456",2018,"Penn State","Big Ten","Offensive Line",0.92467500269413,3.6987,4,3.75
"16457",2018,"Penn State","Big Ten","Quarterback",0.868900001049042,0.8689,1,3
"16458",2018,"Penn State","Big Ten","Receiver",0.935300004482269,4.6765,5,4.2
"16459",2018,"Penn State","Big Ten","Running Back",0.985300004482269,0.9853,1,5
"16460",2018,"Penn State","Big Ten","Special Teams",0.819000005722046,0.819,1,3
"16461",2018,"Pittsburgh","ACC","Defensive Back",0.852850005030632,3.4114,4,3
"16462",2018,"Pittsburgh","ACC","Defensive Line",0.857042857578823,5.9993,7,3
"16463",2018,"Pittsburgh","ACC","Linebacker",0.854399979114532,0.8544,1,3
"16464",2018,"Pittsburgh","ACC","Offensive Line",0.873600006103516,1.7472,2,3
"16465",2018,"Pittsburgh","ACC","Quarterback",0.863300025463104,0.8633,1,3
"16466",2018,"Pittsburgh","ACC","Receiver",0.861399978399277,1.7228,2,3
"16467",2018,"Pittsburgh","ACC","Running Back",0.917900025844574,0.9179,1,4
"16468",2018,"Purdue","Big Ten","Defensive Back",0.831720006465912,4.1586,5,3
"16469",2018,"Purdue","Big Ten","Defensive Line",0.836716671784719,5.0203,6,3
"16470",2018,"Purdue","Big Ten","Linebacker",0.853100001811981,1.7062,2,3
"16471",2018,"Purdue","Big Ten","Offensive Line",0.849449992179871,3.3978,4,3
"16472",2018,"Purdue","Big Ten","Quarterback",0.874300003051758,0.8743,1,3
"16473",2018,"Purdue","Big Ten","Receiver",0.859479999542236,4.2974,5,3.2
"16474",2018,"Purdue","Big Ten","Running Back",0.8367999792099,0.8368,1,3
"16475",2018,"Purdue","Big Ten","Special Teams",0.880900025367737,0.8809,1,3
"16476",2018,"Rice","Conference USA","Defensive Back",0.769333342711131,2.308,3,2
"16477",2018,"Rice","Conference USA","Defensive Line",0.787400007247925,2.3622,3,2.33333333333333
"16478",2018,"Rice","Conference USA","Linebacker",0.779750004410744,3.119,4,2.5
"16479",2018,"Rice","Conference USA","Offensive Line",0.782900011539459,3.9145,5,2.2
"16480",2018,"Rice","Conference USA","Quarterback",0.748000025749207,0.748,1,2
"16481",2018,"Rice","Conference USA","Receiver",0.788900017738342,2.3667,3,2.33333333333333
"16482",2018,"Rice","Conference USA","Running Back",0.815650016069412,1.6313,2,3
"16483",2018,"Rice","Conference USA","Special Teams",0.816500008106232,0.8165,1,3
"16484",2018,"Rutgers","Big Ten","Defensive Back",0.827025011181831,3.3081,4,3
"16485",2018,"Rutgers","Big Ten","Defensive Line",0.823566655317942,2.4707,3,3
"16486",2018,"Rutgers","Big Ten","Offensive Line",0.841033319632212,2.5231,3,3
"16487",2018,"Rutgers","Big Ten","Quarterback",0.864550024271011,1.7291,2,3
"16488",2018,"Rutgers","Big Ten","Receiver",0.861949995160103,3.4478,4,3
"16489",2018,"Rutgers","Big Ten","Running Back",0.868099987506866,0.8681,1,3
"16490",2018,"Rutgers","Big Ten","Special Teams",0.833925008773804,3.3357,4,2.75
"16491",2018,"San Diego State","Mountain West","Defensive Back",0.807900011539459,1.6158,2,2.5
"16492",2018,"San Diego State","Mountain West","Defensive Line",0.795675009489059,3.1827,4,2.5
"16493",2018,"San Diego State","Mountain West","Linebacker",0.764100015163422,0.7641,1,2
"16494",2018,"San Diego State","Mountain West","Offensive Line",0.836600005626678,1.6732,2,3
"16495",2018,"San Diego State","Mountain West","Quarterback",0.81989997625351,0.8199,1,3
"16496",2018,"San Diego State","Mountain West","Receiver",0.831800007820129,4.159,5,2.6
"16497",2018,"San Diego State","Mountain West","Running Back",0.862500011920929,0.8625,1,3
"16498",2018,"San Diego State","Mountain West","Special Teams",0.82260000705719,4.113,5,2.8
"16499",2018,"San José State","Mountain West","Defensive Back",0.789100006222725,3.1564,4,2.5
"16500",2018,"San José State","Mountain West","Defensive Line",0.80205000936985,3.2082,4,2.5
"16501",2018,"San José State","Mountain West","Linebacker",0.787033339341482,2.3611,3,2.33333333333333
"16502",2018,"San José State","Mountain West","Offensive Line",0.800675004720688,3.2027,4,2.5
"16503",2018,"San José State","Mountain West","Receiver",0.789525017142296,3.1581,4,2.5
"16504",2018,"San José State","Mountain West","Running Back",0.783950001001358,1.5679,2,2.5
"16505",2018,"San José State","Mountain West","Special Teams",0.739700019359589,0.7397,1,2
"16506",2018,"SMU","American Athletic","Defensive Back",0.792300015687943,1.5846,2,2.5
"16507",2018,"SMU","American Athletic","Defensive Line",0.821933329105377,2.4658,3,2.66666666666667
"16508",2018,"SMU","American Athletic","Linebacker",0.812433342138926,2.4373,3,3
"16509",2018,"SMU","American Athletic","Offensive Line",0.804700016975403,0.8047,1,3
"16510",2018,"SMU","American Athletic","Quarterback",0.83050000667572,0.8305,1,3
"16511",2018,"SMU","American Athletic","Receiver",0.853333334128062,2.56,3,3
"16512",2018,"SMU","American Athletic","Running Back",0.833500027656555,0.8335,1,3
"16513",2018,"South Alabama","Sun Belt","Defensive Back",0.779600009322166,3.1184,4,2.25
"16514",2018,"South Alabama","Sun Belt","Defensive Line",0.779449999332428,1.5589,2,2
"16515",2018,"South Alabama","Sun Belt","Linebacker",0.781266669432322,2.3438,3,2.33333333333333
"16516",2018,"South Alabama","Sun Belt","Offensive Line",0.782533337672552,4.6952,6,2.33333333333333
"16517",2018,"South Alabama","Sun Belt","Quarterback",0.809800028800964,0.8098,1,3
"16518",2018,"South Alabama","Sun Belt","Receiver",0.810950011014938,1.6219,2,2.5
"16519",2018,"South Alabama","Sun Belt","Running Back",0.784075006842613,3.1363,4,2.5
"16520",2018,"South Carolina","SEC","Defensive Back",0.880024999380112,3.5201,4,3.25
"16521",2018,"South Carolina","SEC","Defensive Line",0.923849999904633,1.8477,2,4
"16522",2018,"South Carolina","SEC","Linebacker",0.873950004577637,1.7479,2,3.5
"16523",2018,"South Carolina","SEC","Offensive Line",0.884549995263418,5.3073,6,3.33333333333333
"16524",2018,"South Carolina","SEC","Quarterback",0.919900000095367,0.9199,1,4
"16525",2018,"South Carolina","SEC","Receiver",0.886533319950104,2.6596,3,3.33333333333333
"16526",2018,"South Carolina","SEC","Running Back",0.874199986457825,1.7484,2,3
"16527",2018,"Southern Mississippi","Conference USA","Defensive Back",0.812224999070168,3.2489,4,2.5
"16528",2018,"Southern Mississippi","Conference USA","Defensive Line",0.834733327229818,2.5042,3,3
"16529",2018,"Southern Mississippi","Conference USA","Linebacker",0.800850003957748,1.6017,2,2.5
"16530",2018,"Southern Mississippi","Conference USA","Offensive Line",0.808950006961823,1.6179,2,2.5
"16531",2018,"Southern Mississippi","Conference USA","Quarterback",0.815400004386902,0.8154,1,3
"16532",2018,"Southern Mississippi","Conference USA","Running Back",0.815400004386902,0.8154,1,3
"16533",2018,"Southern Mississippi","Conference USA","Special Teams",0.739700019359589,0.7397,1,2
"16534",2018,"South Florida","American Athletic","Defensive Back",0.831033329168955,2.4931,3,3
"16535",2018,"South Florida","American Athletic","Defensive Line",0.838228574820927,5.8676,7,3
"16536",2018,"South Florida","American Athletic","Linebacker",0.824733336766561,2.4742,3,2.66666666666667
"16537",2018,"South Florida","American Athletic","Offensive Line",0.844550013542175,3.3782,4,3
"16538",2018,"South Florida","American Athletic","Quarterback",0.838399976491928,1.6768,2,3
"16539",2018,"South Florida","American Athletic","Receiver",0.85369998216629,1.7074,2,3
"16540",2018,"South Florida","American Athletic","Running Back",0.832049995660782,1.6641,2,3
"16541",2018,"South Florida","American Athletic","Special Teams",0.831250011920929,1.6625,2,3
"16542",2018,"Stanford","Pac-12","Defensive Back",0.858733336130778,2.5762,3,3
"16543",2018,"Stanford","Pac-12","Defensive Line",0.867724984884262,3.4709,4,3.25
"16544",2018,"Stanford","Pac-12","Linebacker",0.866049975156784,1.7321,2,3
"16545",2018,"Stanford","Pac-12","Offensive Line",0.876299977302551,0.8763,1,3
"16546",2018,"Stanford","Pac-12","Quarterback",0.943949997425079,1.8879,2,4
"16547",2018,"Stanford","Pac-12","Receiver",0.868400007486343,1.7368,2,3.5
"16548",2018,"Stanford","Pac-12","Running Back",0.85155001282692,1.7031,2,3
"16549",2018,"Syracuse","ACC","Defensive Back",0.862049996852875,1.7241,2,3
"16550",2018,"Syracuse","ACC","Defensive Line",0.832899987697601,0.8329,1,3
"16551",2018,"Syracuse","ACC","Linebacker",0.853899985551834,1.7078,2,3
"16552",2018,"Syracuse","ACC","Offensive Line",0.85462498664856,3.4185,4,3
"16553",2018,"Syracuse","ACC","Quarterback",0.856800019741058,0.8568,1,3
"16554",2018,"Syracuse","ACC","Receiver",0.851724982261658,3.4069,4,3
"16555",2018,"Syracuse","ACC","Running Back",0.835649996995926,3.3426,4,2.75
"16556",2018,"Syracuse","ACC","Special Teams",0.892400026321411,0.8924,1,4
"16557",2018,"TCU","Big 12","Defensive Back",0.874880015850067,4.3744,5,3.2
"16558",2018,"TCU","Big 12","Defensive Line",0.865049988031387,1.7301,2,3
"16559",2018,"TCU","Big 12","Linebacker",0.853000000119209,3.412,4,3
"16560",2018,"TCU","Big 12","Offensive Line",0.853550001978874,3.4142,4,3
"16561",2018,"TCU","Big 12","Quarterback",0.977199971675873,0.9772,1,4
"16562",2018,"TCU","Big 12","Receiver",0.882033328215281,2.6461,3,3.33333333333333
"16563",2018,"TCU","Big 12","Running Back",0.899900019168854,0.8999,1,4
"16564",2018,"TCU","Big 12","Special Teams",0.873800009489059,1.7476,2,3
"16565",2018,"Temple","American Athletic","Defensive Back",0.813450008630753,1.6269,2,3
"16566",2018,"Temple","American Athletic","Defensive Line",0.818300008773804,4.9098,6,2.83333333333333
"16567",2018,"Temple","American Athletic","Linebacker",0.806400001049042,0.8064,1,3
"16568",2018,"Temple","American Athletic","Offensive Line",0.813000011444092,4.065,5,2.8
"16569",2018,"Temple","American Athletic","Quarterback",0.823850005865097,1.6477,2,2.5
"16570",2018,"Temple","American Athletic","Receiver",0.812066674232483,4.8724,6,2.83333333333333
"16571",2018,"Temple","American Athletic","Running Back",0.827150017023087,1.6543,2,3
"16572",2018,"Temple","American Athletic","Special Teams",0.795800000429153,3.1832,4,2.75
"16573",2018,"Tennessee","SEC","Defensive Back",0.837799996137619,1.6756,2,3
"16574",2018,"Tennessee","SEC","Defensive Line",0.874325007200241,3.4973,4,3.25
"16575",2018,"Tennessee","SEC","Linebacker",0.976100027561188,0.9761,1,4
"16576",2018,"Tennessee","SEC","Offensive Line",0.87010000149409,2.6103,3,3.33333333333333
"16577",2018,"Tennessee","SEC","Quarterback",0.869599997997284,0.8696,1,3
"16578",2018,"Tennessee","SEC","Receiver",0.879333337148031,2.638,3,3.33333333333333
"16579",2018,"Tennessee","SEC","Running Back",0.888300001621246,0.8883,1,3
"16580",2018,"Tennessee","SEC","Special Teams",0.85835000872612,1.7167,2,3.5
"16581",2018,"Texas","Big 12","Defensive Back",0.973633339007696,5.8418,6,4.33333333333333
"16582",2018,"Texas","Big 12","Defensive Line",0.909299999475479,3.6372,4,3.5
"16583",2018,"Texas","Big 12","Linebacker",0.885333339373271,2.656,3,3.33333333333333
"16584",2018,"Texas","Big 12","Offensive Line",0.902374997735023,3.6095,4,3.75
"16585",2018,"Texas","Big 12","Quarterback",0.905850023031235,1.8117,2,4
"16586",2018,"Texas","Big 12","Receiver",0.947750002145767,3.791,4,4
"16587",2018,"Texas","Big 12","Running Back",0.932399988174438,0.9324,1,4
"16588",2018,"Texas","Big 12","Special Teams",0.838524997234344,3.3541,4,3
"16589",2018,"Texas A&M","SEC","Defensive Back",0.915866672992706,2.7476,3,3.66666666666667
"16590",2018,"Texas A&M","SEC","Defensive Line",0.910199984908104,3.6408,4,3.75
"16591",2018,"Texas A&M","SEC","Offensive Line",0.906449988484383,3.6258,4,3.75
"16592",2018,"Texas A&M","SEC","Quarterback",0.905499994754791,0.9055,1,4
"16593",2018,"Texas A&M","SEC","Receiver",0.902225002646446,3.6089,4,3.5
"16594",2018,"Texas A&M","SEC","Running Back",0.874766667683919,2.6243,3,3.33333333333333
"16595",2018,"Texas A&M","SEC","Special Teams",0.825933357079824,2.4778,3,3
