"","year","team","conference","division","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"2188",2017,"Wyoming","Mountain West","Mountain",13,8,5,0,8,5,3,0,7,5,2,0,5,2,3,0
"2189",2018,"Air Force","Mountain West","Mountain",12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
"2190",2018,"Akron","Mid-American","East",12,4,8,0,8,2,6,0,5,2,3,0,7,2,5,0
"2191",2018,"Alabama","SEC","West",15,14,1,0,9,9,0,0,7,7,0,0,4,4,0,0
"2192",2018,"Appalachian State","Sun Belt","",13,11,2,0,9,8,1,0,6,6,0,0,6,4,2,0
"2193",2018,"Arizona","Pac-12","South",12,5,7,0,9,4,5,0,7,4,3,0,5,1,4,0
"2194",2018,"Arizona State","Pac-12","South",13,7,6,0,9,5,4,0,6,5,1,0,6,2,4,0
"2195",2018,"Arkansas","SEC","West",12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
"2196",2018,"Arkansas State","Sun Belt","",13,8,5,0,8,5,3,0,6,5,1,0,6,3,3,0
"2197",2018,"Army","FBS Independents","",13,11,2,0,0,0,0,0,6,6,0,0,4,2,2,0
"2198",2018,"Auburn","SEC","West",13,8,5,0,8,3,5,0,7,5,2,0,4,1,3,0
"2199",2018,"Ball State","Mid-American","West",12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
"2200",2018,"Baylor","Big 12","",13,7,6,0,9,4,5,0,6,4,2,0,5,1,4,0
"2201",2018,"Boise State","Mountain West","Mountain",13,10,3,0,9,7,2,0,7,5,2,0,6,5,1,0
"2202",2018,"Boston College","ACC","Atlantic",12,7,5,0,8,4,4,0,7,5,2,0,5,2,3,0
"2203",2018,"Bowling Green","Mid-American","East",12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
"2204",2018,"Buffalo","Mid-American","East",14,10,4,0,9,7,2,0,6,5,1,0,6,5,1,0
"2205",2018,"BYU","FBS Independents","",13,7,6,0,0,0,0,0,6,3,3,0,6,3,3,0
"2206",2018,"California","Pac-12","North",13,7,6,0,9,4,5,0,7,4,3,0,5,3,2,0
"2207",2018,"Central Michigan","Mid-American","West",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"2208",2018,"Charlotte","Conference USA","East",12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"2209",2018,"Cincinnati","American Athletic","East",13,11,2,0,8,6,2,0,6,6,0,0,6,4,2,0
"2210",2018,"Clemson","ACC","Atlantic",15,15,0,0,9,9,0,0,7,7,0,0,5,5,0,0
"2211",2018,"Coastal Carolina","Sun Belt","",12,5,7,0,8,2,6,0,5,1,4,0,7,4,3,0
"2212",2018,"Colorado","Pac-12","South",12,5,7,0,9,2,7,0,6,3,3,0,5,1,4,0
"2213",2018,"Colorado State","Mountain West","Mountain",12,3,9,0,8,2,6,0,6,2,4,0,5,1,4,0
"2214",2018,"Connecticut","American Athletic","East",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"2215",2018,"Duke","ACC","Coastal",13,8,5,0,8,3,5,0,6,3,3,0,6,4,2,0
"2216",2018,"East Carolina","American Athletic","East",12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
"2217",2018,"Eastern Michigan","Mid-American","West",13,7,6,0,8,5,3,0,6,4,2,0,6,3,3,0
"2218",2018,"Florida","SEC","East",13,10,3,0,8,5,3,0,7,5,2,0,4,4,0,0
"2219",2018,"Florida Atlantic","Conference USA","East",12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
"2220",2018,"Florida International","Conference USA","East",13,9,4,0,8,6,2,0,7,4,3,0,5,4,1,0
"2221",2018,"Florida State","ACC","Atlantic",12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"2222",2018,"Fresno State","Mountain West","West",14,12,2,0,9,8,1,0,6,6,0,0,7,5,2,0
"2223",2018,"Georgia","SEC","East",14,11,3,0,9,7,2,0,7,7,0,0,4,3,1,0
"2224",2018,"Georgia Southern","Sun Belt","",13,10,3,0,8,6,2,0,6,5,1,0,6,4,2,0
"2225",2018,"Georgia State","Sun Belt","",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"2226",2018,"Georgia Tech","ACC","Coastal",13,7,6,0,8,5,3,0,6,4,2,0,6,3,3,0
"2227",2018,"Hawai'i","Mountain West","West",14,8,6,0,8,5,3,0,7,5,2,0,6,3,3,0
"2228",2018,"Houston","American Athletic","West",13,8,5,0,8,5,3,0,6,5,1,0,6,3,3,0
"2229",2018,"Illinois","Big Ten","West",12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0
"2230",2018,"Indiana","Big Ten","East",12,5,7,0,9,2,7,0,7,3,4,0,5,2,3,0
"2231",2018,"Iowa","Big Ten","West",13,9,4,0,9,5,4,0,7,5,2,0,5,3,2,0
"2232",2018,"Iowa State","Big 12","",13,8,5,0,9,6,3,0,7,6,1,0,5,2,3,0
"2233",2018,"Kansas","Big 12","",12,3,9,0,9,1,8,0,6,2,4,0,6,1,5,0
"2234",2018,"Kansas State","Big 12","",12,5,7,0,9,3,6,0,7,5,2,0,5,0,5,0
"2235",2018,"Kent State","Mid-American","East",12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
"2236",2018,"Kentucky","SEC","East",13,9,4,0,8,4,4,0,7,6,1,0,5,2,3,0
"2237",2018,"Liberty","FBS Independents","",12,6,6,0,0,0,0,0,6,5,1,0,6,1,5,0
"2238",2018,"Louisiana","Sun Belt","",14,7,7,0,9,5,4,0,6,5,1,0,7,2,5,0
"2239",2018,"Louisiana Monroe","Sun Belt","",12,6,6,0,8,4,4,0,5,3,2,0,7,3,4,0
"2240",2018,"Louisiana Tech","Conference USA","West",13,8,5,0,8,5,3,0,5,3,2,0,7,4,3,0
"2241",2018,"Louisville","ACC","Atlantic",12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
"2242",2018,"LSU","SEC","West",13,10,3,0,8,5,3,0,7,6,1,0,4,2,2,0
"2243",2018,"Marshall","Conference USA","East",13,9,4,0,8,6,2,0,6,4,2,0,7,5,2,0
"2244",2018,"Maryland","Big Ten","East",12,5,7,0,9,3,6,0,6,3,3,0,5,1,4,0
"2245",2018,"Memphis","American Athletic","West",14,8,6,0,9,5,4,0,7,6,1,0,6,2,4,0
"2246",2018,"Miami","ACC","Coastal",13,7,6,0,8,4,4,0,6,5,1,0,5,2,3,0
"2247",2018,"Miami (OH)","Mid-American","East",12,6,6,0,8,6,2,0,6,3,3,0,6,3,3,0
"2248",2018,"Michigan","Big Ten","East",13,10,3,0,9,8,1,0,7,7,0,0,5,3,2,0
"2249",2018,"Michigan State","Big Ten","East",13,7,6,0,9,5,4,0,7,4,3,0,5,3,2,0
"2250",2018,"Middle Tennessee","Conference USA","East",14,8,6,0,9,7,2,0,6,5,1,0,7,3,4,0
"2251",2018,"Minnesota","Big Ten","West",13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0
"2252",2018,"Mississippi State","SEC","West",13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
"2253",2018,"Missouri","SEC","East",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"2254",2018,"Navy","American Athletic","West",13,3,10,0,8,2,6,0,5,3,2,0,6,0,6,0
"2255",2018,"NC State","ACC","Atlantic",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"2256",2018,"Nebraska","Big Ten","West",12,4,8,0,9,3,6,0,7,4,3,0,5,0,5,0
"2257",2018,"Nevada","Mountain West","West",13,8,5,0,8,5,3,0,6,4,2,0,6,3,3,0
"2258",2018,"New Mexico","Mountain West","Mountain",12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0
"2259",2018,"New Mexico State","FBS Independents","",12,3,9,0,0,0,0,0,5,2,3,0,7,1,6,0
"2260",2018,"North Carolina","ACC","Coastal",11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
"2261",2018,"Northern Illinois","Mid-American","West",14,8,6,0,9,7,2,0,5,3,2,0,7,4,3,0
"2262",2018,"North Texas","Conference USA","West",13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
"2263",2018,"Northwestern","Big Ten","West",14,9,5,0,10,8,2,0,7,3,4,0,5,5,0,0
"2264",2018,"Notre Dame","FBS Independents","",13,12,1,0,0,0,0,0,6,6,0,0,4,4,0,0
"2265",2018,"Ohio","Mid-American","East",13,9,4,0,8,6,2,0,6,6,0,0,6,2,4,0
"2266",2018,"Ohio State","Big Ten","East",14,13,1,0,10,9,1,0,7,7,0,0,4,3,1,0
"2267",2018,"Oklahoma","Big 12","",14,12,2,0,10,9,1,0,7,7,0,0,4,4,0,0
"2268",2018,"Oklahoma State","Big 12","",13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0
"2269",2018,"Old Dominion","Conference USA","East",12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"2270",2018,"Ole Miss","SEC","West",12,5,7,0,8,1,7,0,7,3,4,0,4,1,3,0
"2271",2018,"Oregon","Pac-12","North",13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
"2272",2018,"Oregon State","Pac-12","North",12,2,10,0,9,1,8,0,6,1,5,0,6,1,5,0
"2273",2018,"Penn State","Big Ten","East",13,9,4,0,9,6,3,0,7,5,2,0,5,4,1,0
"2274",2018,"Pittsburgh","ACC","Coastal",14,7,7,0,9,6,3,0,6,5,1,0,6,2,4,0
"2275",2018,"Purdue","Big Ten","West",13,6,7,0,9,5,4,0,7,3,4,0,5,3,2,0
"2276",2018,"Rice","Conference USA","West",13,2,11,0,8,1,7,0,6,2,4,0,7,0,7,0
"2277",2018,"Rutgers","Big Ten","East",12,1,11,0,9,0,9,0,7,1,6,0,5,0,5,0
"2278",2018,"San Diego State","Mountain West","West",13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
"2279",2018,"San José State","Mountain West","West",12,1,11,0,8,1,7,0,5,1,4,0,6,0,6,0
"2280",2018,"SMU","American Athletic","West",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"2281",2018,"South Alabama","Sun Belt","",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"2282",2018,"South Carolina","SEC","East",13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
"2283",2018,"Southern Mississippi","Conference USA","West",11,6,5,0,8,5,3,0,6,5,1,0,5,1,4,0
"2284",2018,"South Florida","American Athletic","East",13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"2285",2018,"Stanford","Pac-12","North",13,9,4,0,9,6,3,0,6,4,2,0,6,4,2,0
"2286",2018,"Syracuse","ACC","Atlantic",13,10,3,0,8,6,2,0,6,6,0,0,5,3,2,0
"2287",2018,"TCU","Big 12","",13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
"2288",2018,"Temple","American Athletic","East",13,8,5,0,8,7,1,0,6,4,2,0,6,4,2,0
"2289",2018,"Tennessee","SEC","East",12,5,7,0,8,2,6,0,7,4,3,0,4,1,3,0
"2290",2018,"Texas","Big 12","",14,10,4,0,10,7,3,0,6,5,1,0,4,3,1,0
"2291",2018,"Texas A&M","SEC","West",13,9,4,0,8,5,3,0,7,6,1,0,4,1,3,0
"2292",2018,"Texas State","Sun Belt","",12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"2293",2018,"Texas Tech","Big 12","",12,5,7,0,9,3,6,0,6,3,3,0,4,2,2,0
"2294",2018,"Toledo","Mid-American","West",13,7,6,0,8,5,3,0,7,5,2,0,5,2,3,0
"2295",2018,"Troy","Sun Belt","",13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
"2296",2018,"Tulane","American Athletic","West",13,7,6,0,8,5,3,0,6,4,2,0,6,2,4,0
"2297",2018,"Tulsa","American Athletic","West",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"2298",2018,"UAB","Conference USA","West",14,11,3,0,9,8,1,0,6,6,0,0,7,4,3,0
"2299",2018,"UCF","American Athletic","East",13,12,1,0,9,9,0,0,8,8,0,0,4,4,0,0
"2300",2018,"UCLA","Pac-12","South",12,3,9,0,9,3,6,0,7,2,5,0,5,1,4,0
"2301",2018,"UMass","FBS Independents","",12,4,8,0,0,0,0,0,6,3,3,0,6,1,5,0
"2302",2018,"UNLV","Mountain West","West",12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"2303",2018,"USC","Pac-12","South",12,5,7,0,9,4,5,0,6,3,3,0,6,2,4,0
"2304",2018,"Utah","Pac-12","South",14,9,5,0,10,6,4,0,6,5,1,0,6,4,2,0
"2305",2018,"Utah State","Mountain West","Mountain",13,11,2,0,8,7,1,0,6,6,0,0,6,4,2,0
"2306",2018,"UTEP","Conference USA","West",12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
"2307",2018,"UT San Antonio","Conference USA","West",12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"2308",2018,"Vanderbilt","SEC","East",13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
"2309",2018,"Virginia","ACC","Coastal",13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
"2310",2018,"Virginia Tech","ACC","Coastal",13,6,7,0,8,4,4,0,7,3,4,0,5,3,2,0
"2311",2018,"Wake Forest","ACC","Atlantic",13,7,6,0,8,3,5,0,7,2,5,0,5,4,1,0
"2312",2018,"Washington","Pac-12","North",14,10,4,0,10,8,2,0,6,6,0,0,5,3,2,0
"2313",2018,"Washington State","Pac-12","North",13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
"2314",2018,"Western Kentucky","Conference USA","East",12,3,9,0,8,2,6,0,5,1,4,0,7,2,5,0
"2315",2018,"Western Michigan","Mid-American","West",13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
"2316",2018,"West Virginia","Big 12","",12,8,4,0,9,6,3,0,6,5,1,0,4,2,2,0
"2317",2018,"Wisconsin","Big Ten","West",13,8,5,0,9,5,4,0,7,5,2,0,5,2,3,0
"2318",2018,"Wyoming","Mountain West","Mountain",12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"2319",2019,"Air Force","Mountain West","Mountain",13,11,2,0,8,7,1,0,6,6,0,0,6,4,2,0
"2320",2019,"Akron","Mid-American","East",12,0,12,0,8,0,8,0,6,0,6,0,6,0,6,0
"2321",2019,"Alabama","SEC","West",13,11,2,0,8,6,2,0,7,6,1,0,4,3,1,0
"2322",2019,"Appalachian State","Sun Belt","",14,13,1,0,9,8,1,0,7,6,1,0,6,6,0,0
"2323",2019,"Arizona","Pac-12","South",12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
"2324",2019,"Arizona State","Pac-12","South",13,8,5,0,9,4,5,0,7,5,2,0,5,2,3,0
"2325",2019,"Arkansas","SEC","West",12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
"2326",2019,"Arkansas State","Sun Belt","",13,8,5,0,8,5,3,0,6,4,2,0,6,3,3,0
"2327",2019,"Army","FBS Independents","",13,5,8,0,0,0,0,0,6,4,2,0,6,1,5,0
"2328",2019,"Auburn","SEC","West",13,9,4,0,8,5,3,0,7,6,1,0,4,2,2,0
"2329",2019,"Ball State","Mid-American","West",12,5,7,0,8,4,4,0,6,3,3,0,5,2,3,0
"2330",2019,"Baylor","Big 12","",14,11,3,0,10,8,2,0,7,6,1,0,5,5,0,0
"2331",2019,"Boise State","Mountain West","Mountain",14,12,2,0,9,9,0,0,7,7,0,0,6,5,1,0
"2332",2019,"Boston College","ACC","Atlantic",13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0
"2333",2019,"Bowling Green","Mid-American","East",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"2334",2019,"Buffalo","Mid-American","East",13,8,5,0,8,5,3,0,6,5,1,0,6,2,4,0
"2335",2019,"BYU","FBS Independents","",13,7,6,0,0,0,0,0,6,4,2,0,6,3,3,0
"2336",2019,"California","Pac-12","North",13,8,5,0,9,4,5,0,6,3,3,0,6,4,2,0
"2337",2019,"Central Michigan","Mid-American","West",14,8,6,0,9,6,3,0,6,6,0,0,6,2,4,0
"2338",2019,"Charlotte","Conference USA","East",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"2339",2019,"Cincinnati","American Athletic","East",14,11,3,0,9,7,2,0,6,6,0,0,7,4,3,0
"2340",2019,"Clemson","ACC","Atlantic",15,14,1,0,9,9,0,0,7,7,0,0,5,5,0,0
"2341",2019,"Coastal Carolina","Sun Belt","",12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
"2342",2019,"Colorado","Pac-12","South",12,5,7,0,9,3,6,0,6,3,3,0,5,1,4,0
"2343",2019,"Colorado State","Mountain West","Mountain",12,4,8,0,8,3,5,0,6,2,4,0,5,2,3,0
"2344",2019,"Connecticut","American Athletic","East",12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
"2345",2019,"Duke","ACC","Coastal",12,5,7,0,8,3,5,0,6,3,3,0,5,2,3,0
"2346",2019,"East Carolina","American Athletic","East",12,4,8,0,8,1,7,0,6,2,4,0,6,2,4,0
"2347",2019,"Eastern Michigan","Mid-American","West",13,6,7,0,8,3,5,0,5,2,3,0,7,4,3,0
"2348",2019,"Florida","SEC","East",13,11,2,0,8,6,2,0,6,6,0,0,4,3,1,0
"2349",2019,"Florida Atlantic","Conference USA","East",14,11,3,0,9,8,1,0,8,6,2,0,6,5,1,0
"2350",2019,"Florida International","Conference USA","East",13,6,7,0,8,3,5,0,7,6,1,0,5,0,5,0
"2351",2019,"Florida State","ACC","Atlantic",13,6,7,0,8,4,4,0,7,5,2,0,5,1,4,0
"2352",2019,"Fresno State","Mountain West","West",12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
"2353",2019,"Georgia","SEC","East",14,12,2,0,9,7,2,0,7,6,1,0,4,4,0,0
"2354",2019,"Georgia Southern","Sun Belt","",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"2355",2019,"Georgia State","Sun Belt","",13,7,6,0,8,4,4,0,6,5,1,0,6,2,4,0
"2356",2019,"Georgia Tech","ACC","Coastal",12,3,9,0,8,2,6,0,7,2,5,0,5,1,4,0
"2357",2019,"Hawai'i","Mountain West","West",15,10,5,0,9,5,4,0,8,6,2,0,6,3,3,0
"2358",2019,"Houston","American Athletic","West",12,4,8,0,8,2,6,0,5,1,4,0,6,3,3,0
"2359",2019,"Illinois","Big Ten","West",13,6,7,0,9,4,5,0,7,3,4,0,5,3,2,0
"2360",2019,"Indiana","Big Ten","East",13,8,5,0,9,5,4,0,6,4,2,0,5,3,2,0
"2361",2019,"Iowa","Big Ten","West",13,10,3,0,9,6,3,0,7,6,1,0,5,3,2,0
"2362",2019,"Iowa State","Big 12","",13,7,6,0,9,5,4,0,7,5,2,0,5,2,3,0
"2363",2019,"Kansas","Big 12","",12,3,9,0,9,1,8,0,7,2,5,0,5,1,4,0
"2364",2019,"Kansas State","Big 12","",13,8,5,0,9,5,4,0,7,5,2,0,5,3,2,0
"2365",2019,"Kent State","Mid-American","East",13,7,6,0,8,5,3,0,5,4,1,0,7,2,5,0
"2366",2019,"Kentucky","SEC","East",13,8,5,0,8,3,5,0,8,6,2,0,4,1,3,0
"2367",2019,"Liberty","FBS Independents","",13,8,5,0,0,0,0,0,6,5,1,0,6,2,4,0
"2368",2019,"Louisiana","Sun Belt","",14,11,3,0,9,7,2,0,6,5,1,0,6,5,1,0
"2369",2019,"Louisiana Monroe","Sun Belt","",12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"2370",2019,"Louisiana Tech","Conference USA","West",13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0
"2371",2019,"Louisville","ACC","Atlantic",13,8,5,0,8,5,3,0,6,4,2,0,5,2,3,0
"2372",2019,"LSU","SEC","West",15,15,0,0,9,9,0,0,7,7,0,0,5,5,0,0
"2373",2019,"Marshall","Conference USA","East",13,8,5,0,8,6,2,0,7,6,1,0,5,2,3,0
"2374",2019,"Maryland","Big Ten","East",12,3,9,0,9,1,8,0,6,2,4,0,6,1,5,0
"2375",2019,"Memphis","American Athletic","West",14,12,2,0,9,8,1,0,7,7,0,0,6,5,1,0
"2376",2019,"Miami","ACC","Coastal",13,6,7,0,8,4,4,0,6,4,2,0,5,2,3,0
"2377",2019,"Miami (OH)","Mid-American","East",14,8,6,0,9,7,2,0,5,5,0,0,7,2,5,0
"2378",2019,"Michigan","Big Ten","East",13,9,4,0,9,6,3,0,7,6,1,0,5,3,2,0
"2379",2019,"Michigan State","Big Ten","East",13,7,6,0,9,4,5,0,7,4,3,0,5,2,3,0
"2380",2019,"Middle Tennessee","Conference USA","East",12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
"2381",2019,"Minnesota","Big Ten","West",13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
"2382",2019,"Mississippi State","SEC","West",13,6,7,0,8,3,5,0,7,4,3,0,4,1,3,0
"2383",2019,"Missouri","SEC","East",12,6,6,0,8,3,5,0,7,5,2,0,5,1,4,0
"2384",2019,"Navy","American Athletic","West",13,11,2,0,8,7,1,0,6,6,0,0,5,3,2,0
"2385",2019,"NC State","ACC","Atlantic",12,4,8,0,8,1,7,0,7,4,3,0,5,0,5,0
"2386",2019,"Nebraska","Big Ten","West",12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0
"2387",2019,"Nevada","Mountain West","West",13,7,6,0,8,4,4,0,6,4,2,0,6,3,3,0
"2388",2019,"New Mexico","Mountain West","Mountain",12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
"2389",2019,"New Mexico State","FBS Independents","",12,2,10,0,0,0,0,0,5,2,3,0,7,0,7,0
"2390",2019,"North Carolina","ACC","Coastal",13,7,6,0,8,4,4,0,6,3,3,0,5,2,3,0
"2391",2019,"Northern Illinois","Mid-American","West",12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
"2392",2019,"North Texas","Conference USA","West",12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
"2393",2019,"Northwestern","Big Ten","West",12,3,9,0,9,1,8,0,7,2,5,0,5,1,4,0
"2394",2019,"Notre Dame","FBS Independents","",13,11,2,0,0,0,0,0,7,7,0,0,5,3,2,0
"2395",2019,"Ohio","Mid-American","East",13,7,6,0,8,5,3,0,6,2,4,0,6,4,2,0
"2396",2019,"Ohio State","Big Ten","East",14,13,1,0,10,10,0,0,7,7,0,0,5,5,0,0
"2397",2019,"Oklahoma","Big 12","",14,12,2,0,10,9,1,0,6,6,0,0,5,4,1,0
"2398",2019,"Oklahoma State","Big 12","",13,8,5,0,9,5,4,0,6,4,2,0,6,4,2,0
"2399",2019,"Old Dominion","Conference USA","East",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"2400",2019,"Ole Miss","SEC","West",12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
"2401",2019,"Oregon","Pac-12","North",14,12,2,0,10,9,1,0,7,7,0,0,4,3,1,0
"2402",2019,"Oregon State","Pac-12","North",12,5,7,0,9,4,5,0,6,2,4,0,6,3,3,0
"2403",2019,"Penn State","Big Ten","East",13,11,2,0,9,7,2,0,7,7,0,0,5,3,2,0
"2404",2019,"Pittsburgh","ACC","Coastal",13,8,5,0,8,4,4,0,7,4,3,0,5,3,2,0
"2405",2019,"Purdue","Big Ten","West",12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0
"2406",2019,"Rice","Conference USA","West",12,3,9,0,8,3,5,0,6,1,5,0,5,2,3,0
"2407",2019,"Rutgers","Big Ten","East",12,2,10,0,9,0,9,0,7,2,5,0,5,0,5,0
"2408",2019,"San Diego State","Mountain West","West",13,10,3,0,8,5,3,0,6,4,2,0,6,5,1,0
"2409",2019,"San José State","Mountain West","West",12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
"2410",2019,"SMU","American Athletic","West",13,10,3,0,8,6,2,0,6,6,0,0,7,4,3,0
"2411",2019,"South Alabama","Sun Belt","",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"2412",2019,"South Carolina","SEC","East",12,4,8,0,8,3,5,0,7,3,4,0,4,1,3,0
"2413",2019,"Southern Mississippi","Conference USA","West",13,7,6,0,8,5,3,0,5,4,1,0,7,3,4,0
"2414",2019,"South Florida","American Athletic","East",12,4,8,0,8,2,6,0,7,2,5,0,5,2,3,0
"2415",2019,"Stanford","Pac-12","North",12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0
"2416",2019,"Syracuse","ACC","Atlantic",12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
"2417",2019,"TCU","Big 12","",12,5,7,0,9,3,6,0,6,3,3,0,6,2,4,0
"2418",2019,"Temple","American Athletic","East",13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
"2419",2019,"Tennessee","SEC","East",13,8,5,0,8,5,3,0,8,5,3,0,4,2,2,0
"2420",2019,"Texas","Big 12","",13,8,5,0,9,5,4,0,6,5,1,0,4,1,3,0
"2421",2019,"Texas A&M","SEC","West",13,8,5,0,8,4,4,0,7,5,2,0,4,1,3,0
"2422",2019,"Texas State","Sun Belt","",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"2423",2019,"Texas Tech","Big 12","",12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
"2424",2019,"Toledo","Mid-American","West",12,6,6,0,8,3,5,0,6,5,1,0,6,1,5,0
"2425",2019,"Troy","Sun Belt","",12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"2426",2019,"Tulane","American Athletic","West",13,7,6,0,8,3,5,0,6,5,1,0,6,1,5,0
"2427",2019,"Tulsa","American Athletic","West",12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
"2428",2019,"UAB","Conference USA","West",14,9,5,0,9,6,3,0,6,6,0,0,7,3,4,0
"2429",2019,"UCF","American Athletic","East",13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0
"2430",2019,"UCLA","Pac-12","South",12,4,8,0,9,4,5,0,6,2,4,0,6,2,4,0
"2431",2019,"UMass","FBS Independents","",12,1,11,0,0,0,0,0,6,1,5,0,6,0,6,0
"2432",2019,"UNLV","Mountain West","West",12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
"2433",2019,"USC","Pac-12","South",13,8,5,0,9,7,2,0,6,5,1,0,6,3,3,0
"2434",2019,"Utah","Pac-12","South",14,11,3,0,10,8,2,0,7,7,0,0,5,4,1,0
"2435",2019,"Utah State","Mountain West","Mountain",13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0
"2436",2019,"UTEP","Conference USA","West",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"2437",2019,"UT San Antonio","Conference USA","West",12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
"2438",2019,"Vanderbilt","SEC","East",12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
"2439",2019,"Virginia","ACC","Coastal",14,9,5,0,9,6,3,0,7,7,0,0,5,2,3,0
"2440",2019,"Virginia Tech","ACC","Coastal",13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
"2441",2019,"Wake Forest","ACC","Atlantic",13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
"2442",2019,"Washington","Pac-12","North",13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0
"2443",2019,"Washington State","Pac-12","North",13,6,7,0,9,3,6,0,6,5,1,0,5,0,5,0
"2444",2019,"Western Kentucky","Conference USA","East",13,9,4,0,8,6,2,0,6,4,2,0,5,4,1,0
"2445",2019,"Western Michigan","Mid-American","West",13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
"2446",2019,"West Virginia","Big 12","",12,5,7,0,9,3,6,0,6,2,4,0,6,3,3,0
